"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"RLUCUUS","198810","0.91","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","198811","0.904","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","198812","0.885","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","198813","0.9","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","198901","0.876","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","198902","0.886","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","198903","0.907","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","198904","1.047","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","198905","1.098","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","198906","1.093","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","198907","1.075","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","198908","1.034","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","198909","1.007","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","198910","1.001","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","198911","0.975","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","198912","0.961","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","198913","0.997","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199001","1.006","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199002","1.011","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199003","0.999","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199004","1.027","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199005","1.044","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199006","1.077","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199007","1.089","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199008","1.198","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199009","1.297","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199010","1.354","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199011","1.351","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199012","1.335","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199013","1.149","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199101","1.246","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199102","1.137","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199103","1.047","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199104","1.062","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199105","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199106","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199107","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199108","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199109","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199110","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199111","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199112","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199113","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199201","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199202","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199203","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199204","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199205","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199206","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199207","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199208","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199209","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199210","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199211","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199212","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199213","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199301","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199302","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199303","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199304","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199305","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199306","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199307","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199308","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199309","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199310","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199311","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199312","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199313","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199401","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199402","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199403","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199404","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199405","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199406","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199407","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199408","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199409","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199410","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199411","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199412","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199413","Not Available","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199501","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199502","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199503","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199504","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199505","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199506","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199507","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199508","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199509","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199510","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199511","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199512","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199513","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199601","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199602","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199603","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199604","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199605","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199606","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199607","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199608","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199609","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199610","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199611","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199612","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199613","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199701","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199702","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199703","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199704","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199705","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199706","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199707","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199708","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199709","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199710","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199711","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199712","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199713","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199801","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"RLUCUUS","199802","Not Applicable","1","Leaded Regular Gasoline, U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
