"Data Source","World Development Indicators",

"Last Updated Date","2024-05-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Turkmenistan","TKM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4","1.5","1.5","4.7","8.3","10.3","11","12.2","12.7","11.747","10.893","10.095","9.233","8.361","7.454","6.571","5.7","4.844","4","4","4.001","3.994","3.995","4.005","4.016","4.026","4.036","4.04","4.043","4.551","4.529","4.126","4.101",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.96038339030349","5.92273761500576","5.9191187346819","6.57590427149188","7.86585695758246","8.28168188114737","8.1335783770698","8.51182148926301","9.49722179025157","9.54993385959648","9.16034030297546","9.52036351390666","9.39423476278048","8.87930425243832","8.33716765827211","7.69984077221937","7.30804020414849","6.91280827928978","7.88945035099418","7.25252689044211","6.7258728169317","6.43412201793964","6.38848106210188","6.20417473898821","6.73294420481869","7.83166255233631","8.1401878461141","8.04481038948532","8.1247644525421","10.3672716869307","9.33410280521184","7.00203684352295","6.27508967177275",
"Timor-Leste","TLS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.345","3.311","3.277","3.296","3.315","3.327","3.355","3.41","3.638","3.578","3.475","3.331","3.406","3.486","3.439","3.449","3.402","3.362","3.296","3.3","3.532","3.767","4.01","4.228","4.451","4.66","4.191","3.69","3.079","2.791","2.34","1.786","1.79",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9098022792191","12.078749190572","12.8656075647145","12.9655195386457","13.3769921512151","12.2420822150476","11.9713915209501","12.1306240643218","12.5043847503098","13.1095828628791","13.0859423449534","13.1503039755643","12.8025733452592","11.4733348106103","11.7031547092525","10.9542215681726","10.4896973196735","10.2490692541797","10.4199548173047","10.681051382794","11.4416392316758","11.9535903040401","11.6866658730346","11.8232291688053","12.257082013017","12.3963209087938","12.626250797593","12.1580498833785","11.3857620448744","12.0278179973106","11.7370167526586","10.8576025545738","10.7575402550459",
"Tonga","TON","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.347","1.347","1.3","1.708","2.015","2.421","2.866","3.354","3.711","4.115","4.475","4.835","5.18","3.933","2.562","1.09","1.183","1.258","1.409","1.515","1.605","1.651","1.761","1.922","2.025","2.051","2.136","2.25","2.136","2.733","2.11","2.429","2.365",
"South Asia (IDA & IBRD)","TSA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.05018302259992","6.04263479761528","6.04778606497257","6.0318355416323","6.16054790187639","6.27406528126758","6.40705047994451","6.54089276388778","6.68232571615865","6.8091812289155","6.96106792818764","7.13479366839348","7.27729852330109","7.39233331353557","7.49790840031243","7.35672481741731","7.31326910461852","7.29059793539319","7.28548714836744","7.0565050992816","7.01911992753519","7.26627206519181","7.16714666796732","6.98891005131499","7.10764034307077","6.92215589233764","6.9577831907644","6.99016411246243","6.20033184929929","7.50344402038354","6.3932567244939","5.05029106699545","4.94924732916331",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.49854480818548","6.63794389226709","6.68388580030394","6.61077751713387","6.43513489094469","6.32478390702489","6.27045861481899","6.31043983203983","6.44201044310495","6.43749130618957","6.33353617262116","6.22655046405753","6.16450403542903","6.01581140300012","5.91413568353361","5.82307312098019","5.77992757386379","5.78137635334499","5.87251804273153","6.11789646030658","6.03453198024479","5.92053268537828","5.74838030647281","5.78434305586119","5.9498694333007","6.04449967928799","6.15268047443096","6.13988855715178","6.26434966430698","6.73889298102832","6.93366863563607","6.29373318224257","6.23516027104665",
"Trinidad and Tobago","TTO","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.52","19.66","19.81","18.44","17.22","16.25","15.01","14.21","13.12","12.1","10.88","10.39","10.48","8.33","7.95","6.27","5.54","4.63","5.28","4.03","3.43","3.72","2.68","2.48","2.43","3.21","3.388","3.49","3.52","4.21","4.45","3.812","3.538",
"Tunisia","TUN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.996","15.685","15.997","16.042","16.338","16.064","15.94","15.483","15.21","14.94","14.4","14.55","14.51","14.23","12.87","12.51","12.36","12.44","13.29","13.05","18.33","17.63","15.93","14.26","15.16","15.56","15.33","15.46","17.15","18.629","18.524","17.759","17.715",
"Turkiye","TUR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.11","8.18","8.25","8.15","7.24","6.26","6.45","6.55","7.45","6.3","8.37","10.35","10.55","10.83","10.63","8.72","8.87","9.71","12.55","10.66","8.8","8.15","8.73","9.88","10.24","10.84","10.82","10.89","13.67","13.11","11.98","10.43","9.639",
"Tuvalu","TUV","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6","3.735","4.049","4.026","3.782","3.532","3.373","3.316","3.251","3.152","2.99","3.007","3.027","3.079","3.177","3.3","3.02","2.778","2.5","3.047","3.47","3.232","2.93","2.12","2.129","2.189","2.251","2.34","2.445","2.78","2.866","2.603","2.556",
"Uganda","UGA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.407","3.535","3.458","3.425","3.117","3.094","3.143","3.402","3.448","3.535","3.527","3.5","3.6","2.688","1.9","2.252","2.65","3.007","3.6","3.632","3.512","3.55","1.91","2.429","2.793","3.149","3.64","3.382","3.109","3.812","3.42","2.938","2.851",
"Ukraine","UKR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9","1.9","2","2","5.62","7.65","8.93","11.32","11.86","11.71","11.06","10.14","9.06","8.59","7.18","6.81","6.35","6.36","8.84","8.1","7.85","7.53","7.17","9.27","9.14","9.35","9.5","8.8","8.19","9.48","9.83","","",
"Upper middle income","UMC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.63352409332815","3.69862524628341","3.99084069911434","4.5242978353231","4.90210868342453","5.07616178743627","5.21823839082722","5.50722530823492","5.73763633717967","5.52385004245721","5.72275289166425","6.00411826526015","6.18393066629044","6.07707549644587","6.04177845756131","5.80502409552135","5.66896396938659","5.68379117972978","6.05816733771045","5.72831685601444","5.51436164816601","5.36240278089821","5.37059299406397","5.35187527732854","5.56710640668299","5.7652014656455","5.73039885056917","5.64874528440462","5.78524274775623","6.49906330240929","6.078043530451","5.72176950918829","5.4614936129421",
"Uruguay","URY","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.95","8.96","8.35","9.04","10.02","11.93","11.44","9.36","10.47","12.63","15.05","16.65","16.66","12.98","12.01","10.84","9.4","8.03","7.74","7.16","6.31","6.45","6.44","6.55","7.49","7.84","7.89","8.34","8.73","10.33","9.29","7.87","8.388",
"United States","USA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.8","7.5","6.9","6.12","5.65","5.45","5","4.51","4.22","3.99","4.73","5.78","5.99","5.53","5.08","4.62","4.62","5.78","9.25","9.63","8.95","8.07","7.37","6.17","5.28","4.87","4.36","3.9","3.67","8.05","5.35","3.65","3.648",
"Uzbekistan","UZB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9","2.9","4.9","7.3","7.8","10.7","10.9","13.3","13.3","12.283","11.25","10.218","9.179","8.12","7.069","6.024","4.99","4.89","5.04","5.36","4.96","4.87","4.86","5.09","5.15","5.16","5.83","5.379","4.92","5.29","5.419","4.507","4.326",
"St. Vincent and the Grenadines","VCT","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.77","19.546","19.665","19.961","19.988","20.33","20.112","20.506","20.528","20.794","21.1","20.619","19.972","19.53","19.452","19.153","18.929","18.79","19.368","19.93","20.005","19.819","19.323","19.203","19.093","18.979","18.946","18.931","19.194","20.678","20.455","19.554","18.59",
"Venezuela, RB","VEN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.45","7.69","6.6","8.56","10.24","11.77","11.16","11.15","14.53","13.99","13.04","16.17","16.78","15.07","10.66","8.61","7.28","6.25","6.1","7.11","6.9","6.6","7.54","6.798","6.085","5.32","5.05","5.512","5.923","7.53","7.133","5.62","5.903",
"British Virgin Islands","VGB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.781","12.064","12.246","12.06","11.631","11.515","11.281","11.061","10.687","10.294","10.41","10.646","10.95","10.615","10.553","10.034","9.814","9.899","11.196","11.417","11.713","11.798","12.254","12.364","12.17","12.284","12.005","12.207","12.332","14.687","14.125","12.856","12.257",
"Viet Nam","VNM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.198","2.158","2.069","1.988","1.964","1.93","2.87","2.29","2.33","2.26","2.76","2.12","2.25","2.14","2.075","2.045","2.03","1.893","1.74","1.11","1","1.03","1.32","1.26","1.85","1.85","1.87","1.16","1.68","2.1","2.38","1.54","1.654",
"Vanuatu","VUT","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.048","8.021","8.336","8.167","8.214","8.17","8.292","8.288","8.347","8.316","8.45","8.618","8.667","8.439","8.129","8.01","6.853","5.66","4.56","4.676","4.808","4.935","5.041","5.134","5.239","5.251","5.282","5.324","5.44","4.05","4.789","5.219","5.228",
"World","WLD","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.99007834006961","5.14294219285055","5.42346239812151","5.67814364721843","5.82791260617844","5.91437501485345","5.95687090546868","6.12830059870769","6.27169512240748","6.13749808215689","6.2284413598605","6.46726377016329","6.5736754949771","6.45327673430773","6.37390126974784","6.10276281916137","5.8969974499932","5.93174298930923","6.50886678594692","6.38454249326245","6.23952228446359","6.22565101517416","6.1636288498624","6.02223426160229","6.05502835885375","6.02130218151037","5.92975977452957","5.76869150934997","5.59154161386144","6.60327852428065","6.06410483115419","5.26747711496939","5.1231609116419",
"Samoa","WSM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1","2.435","2.686","2.994","3.24","3.513","3.779","4.123","4.481","4.728","4.96","4.982","5.044","5.166","5.217","5.323","5.424","5.533","5.638","5.62","5.68","8.75","8.768","8.72","8.903","9.07","9.4","9.503","9.584","10.374","10.619","10.036","9.484",
"Kosovo","XKX","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.184","8.135","8.34","8.34","8.986","9.589","10.224","10.831","11.46","11.564","11.727","11.845","12.014","12.133","12.223","12.355","12.49","12.651","12.76","12.793","13.265","13.425","13.619","13.47","17.9","18.341","18.504","17.65","17.35","18.34","18.647","17.613","17.533",
"South Africa","ZAF","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.543","20.945","20.819","20.464","20.032","19.787","19.836","20.048","20.204","20.069","19.887","19.781","19.882","19.732","19.608","19.401","19.342","19.51","20.51","23.18","21.42","21.79","22.04","22.61","22.87","24.02","23.99","24.22","25.54","24.34","28.77","28.84","28.396",
"Zambia","ZMB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.9","19.63","19.7","18.793","16.847","15.3","13.188","12","12.507","12.93","13.376","14.133","14.701","15.337","15.9","13.225","10.552","7.93","10.589","13.19","10.554","7.85","8.063","8.137","8.34","8.431","8.52","5.03","5.54","6.03","5.2","4.374","4.22",
"Zimbabwe","ZWE","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.75","4.929","5.007","4.96","5.557","6.123","6.93","6.356","6","5.683","5.297","4.994","4.743","4.39","4.665","4.802","5.073","5.543","5.617","5.542","5.37","5.02","4.932","4.77","5.412","5.918","6.349","6.767","7.37","8.651","9.54","9.256","9.116",
